Date,Time,Date Time,Direction,Intersection,Bike Traffic,
9/27/2016,07:00 AM,9/27/2016 07:00 AM,Northbound,601,10,
9/27/2016,08:00 AM,9/27/2016 08:00 AM,Northbound,601,18,
9/27/2016,09:00 AM,9/27/2016 09:00 AM,Northbound,601,13,
9/27/2016,10:00 AM,9/27/2016 10:00 AM,Northbound,601,9,
9/27/2016,11:00 AM,9/27/2016 11:00 AM,Northbound,601,6,
9/27/2016,12:00 PM,9/27/2016 12:00 PM,Northbound,601,14,
9/27/2016,01:00 PM,9/27/2016 01:00 PM,Northbound,601,12,
9/27/2016,02:00 PM,9/27/2016 02:00 PM,Northbound,601,9,
9/27/2016,03:00 PM,9/27/2016 03:00 PM,Northbound,601,24,
9/27/2016,04:00 PM,9/27/2016 04:00 PM,Northbound,601,35,
9/27/2016,05:00 PM,9/27/2016 05:00 PM,Northbound,601,40,
9/27/2016,06:00 PM,9/27/2016 06:00 PM,Northbound,601,29,
9/27/2016,07:00 PM,9/27/2016 07:00 PM,Northbound,601,27,
9/27/2016,08:00 PM,9/27/2016 08:00 PM,Northbound,601,25,
9/27/2016,09:00 PM,9/27/2016 09:00 PM,Northbound,601,13,
9/27/2016,10:00 PM,9/27/2016 10:00 PM,Northbound,601,7,
9/27/2016,11:00 PM,9/27/2016 11:00 PM,Northbound,601,4,
9/28/2016,12:00 AM,9/28/2016 12:00 AM,Northbound,601,2,
9/28/2016,01:00 AM,9/28/2016 01:00 AM,Northbound,601,0,
9/28/2016,02:00 AM,9/28/2016 02:00 AM,Northbound,601,0,
9/28/2016,03:00 AM,9/28/2016 03:00 AM,Northbound,601,1,
9/28/2016,04:00 AM,9/28/2016 04:00 AM,Northbound,601,0,
9/28/2016,05:00 AM,9/28/2016 05:00 AM,Northbound,601,6,
9/28/2016,06:00 AM,9/28/2016 06:00 AM,Northbound,601,15,
9/28/2016,07:00 AM,9/28/2016 07:00 AM,Northbound,601,20,
9/28/2016,08:00 AM,9/28/2016 08:00 AM,Northbound,601,41,
9/28/2016,09:00 AM,9/28/2016 09:00 AM,Northbound,601,15,
9/28/2016,10:00 AM,9/28/2016 10:00 AM,Northbound,601,9,
9/28/2016,11:00 AM,9/28/2016 11:00 AM,Northbound,601,17,
9/28/2016,12:00 PM,9/28/2016 12:00 PM,Northbound,601,12,
9/28/2016,01:00 PM,9/28/2016 01:00 PM,Northbound,601,17,
9/28/2016,02:00 PM,9/28/2016 02:00 PM,Northbound,601,17,
9/28/2016,03:00 PM,9/28/2016 03:00 PM,Northbound,601,22,
9/28/2016,04:00 PM,9/28/2016 04:00 PM,Northbound,601,45,
9/28/2016,05:00 PM,9/28/2016 05:00 PM,Northbound,601,44,
9/28/2016,06:00 PM,9/28/2016 06:00 PM,Northbound,601,41,
9/28/2016,07:00 PM,9/28/2016 07:00 PM,Northbound,601,19,
9/28/2016,08:00 PM,9/28/2016 08:00 PM,Northbound,601,11,
9/28/2016,09:00 PM,9/28/2016 09:00 PM,Northbound,601,5,
9/28/2016,10:00 PM,9/28/2016 10:00 PM,Northbound,601,7,
9/28/2016,11:00 PM,9/28/2016 11:00 PM,Northbound,601,4,
9/29/2016,12:00 AM,9/29/2016 12:00 AM,Northbound,601,0,
9/29/2016,01:00 AM,9/29/2016 01:00 AM,Northbound,601,4,
9/29/2016,02:00 AM,9/29/2016 02:00 AM,Northbound,601,0,
9/29/2016,03:00 AM,9/29/2016 03:00 AM,Northbound,601,0,
9/29/2016,04:00 AM,9/29/2016 04:00 AM,Northbound,601,0,
9/29/2016,05:00 AM,9/29/2016 05:00 AM,Northbound,601,6,
9/29/2016,06:00 AM,9/29/2016 06:00 AM,Northbound,601,13,
9/29/2016,07:00 AM,9/29/2016 07:00 AM,Northbound,601,25,
9/29/2016,08:00 AM,9/29/2016 08:00 AM,Northbound,601,35,
9/29/2016,09:00 AM,9/29/2016 09:00 AM,Northbound,601,22,
9/29/2016,10:00 AM,9/29/2016 10:00 AM,Northbound,601,12,
9/29/2016,11:00 AM,9/29/2016 11:00 AM,Northbound,601,9,
9/29/2016,12:00 PM,9/29/2016 12:00 PM,Northbound,601,15,
9/29/2016,01:00 PM,9/29/2016 01:00 PM,Northbound,601,14,
9/29/2016,02:00 PM,9/29/2016 02:00 PM,Northbound,601,11,
9/29/2016,03:00 PM,9/29/2016 03:00 PM,Northbound,601,24,
9/29/2016,04:00 PM,9/29/2016 04:00 PM,Northbound,601,34,
9/29/2016,05:00 PM,9/29/2016 05:00 PM,Northbound,601,46,
9/29/2016,06:00 PM,9/29/2016 06:00 PM,Northbound,601,34,
9/29/2016,07:00 PM,9/29/2016 07:00 PM,Northbound,601,21,
9/29/2016,08:00 PM,9/29/2016 08:00 PM,Northbound,601,20,
9/29/2016,09:00 PM,9/29/2016 09:00 PM,Northbound,601,4,
9/29/2016,10:00 PM,9/29/2016 10:00 PM,Northbound,601,6,
9/29/2016,11:00 PM,9/29/2016 11:00 PM,Northbound,601,11,
10/4/2017,12:00 AM,10/4/2017 12:00 AM,Northbound,601,4,
10/4/2017,01:00 AM,10/4/2017 01:00 AM,Northbound,601,1,
10/4/2017,02:00 AM,10/4/2017 02:00 AM,Northbound,601,1,
10/4/2017,03:00 AM,10/4/2017 03:00 AM,Northbound,601,0,
10/4/2017,04:00 AM,10/4/2017 04:00 AM,Northbound,601,2,
10/4/2017,05:00 AM,10/4/2017 05:00 AM,Northbound,601,2,
10/4/2017,06:00 AM,10/4/2017 06:00 AM,Northbound,601,14,
10/4/2017,07:00 AM,10/4/2017 07:00 AM,Northbound,601,37,
10/4/2017,08:00 AM,10/4/2017 08:00 AM,Northbound,601,47,
10/4/2017,09:00 AM,10/4/2017 09:00 AM,Northbound,601,22,
10/4/2017,10:00 AM,10/4/2017 10:00 AM,Northbound,601,17,
10/4/2017,11:00 AM,10/4/2017 11:00 AM,Northbound,601,16,
10/4/2017,12:00 PM,10/4/2017 12:00 PM,Northbound,601,16,
10/4/2017,01:00 PM,10/4/2017 01:00 PM,Northbound,601,21,
10/4/2017,02:00 PM,10/4/2017 02:00 PM,Northbound,601,20,
10/4/2017,03:00 PM,10/4/2017 03:00 PM,Northbound,601,27,
10/4/2017,04:00 PM,10/4/2017 04:00 PM,Northbound,601,39,
10/4/2017,05:00 PM,10/4/2017 05:00 PM,Northbound,601,68,
10/4/2017,06:00 PM,10/4/2017 06:00 PM,Northbound,601,67,
10/4/2017,07:00 PM,10/4/2017 07:00 PM,Northbound,601,26,
10/4/2017,08:00 PM,10/4/2017 08:00 PM,Northbound,601,21,
10/4/2017,09:00 PM,10/4/2017 09:00 PM,Northbound,601,16,
10/4/2017,10:00 PM,10/4/2017 10:00 PM,Northbound,601,7,
10/4/2017,11:00 PM,10/4/2017 11:00 PM,Northbound,601,5,
10/5/2017,12:00 AM,10/5/2017 12:00 AM,Northbound,601,6,
10/5/2017,01:00 AM,10/5/2017 01:00 AM,Northbound,601,2,
10/5/2017,02:00 AM,10/5/2017 02:00 AM,Northbound,601,0,
10/5/2017,03:00 AM,10/5/2017 03:00 AM,Northbound,601,1,
10/5/2017,04:00 AM,10/5/2017 04:00 AM,Northbound,601,1,
10/5/2017,05:00 AM,10/5/2017 05:00 AM,Northbound,601,1,
10/5/2017,06:00 AM,10/5/2017 06:00 AM,Northbound,601,15,
10/5/2017,07:00 AM,10/5/2017 07:00 AM,Northbound,601,40,
10/5/2017,08:00 AM,10/5/2017 08:00 AM,Northbound,601,38,
10/5/2017,09:00 AM,10/5/2017 09:00 AM,Northbound,601,25,
10/5/2017,10:00 AM,10/5/2017 10:00 AM,Northbound,601,22,
10/5/2017,11:00 AM,10/5/2017 11:00 AM,Northbound,601,19,
10/5/2017,12:00 PM,10/5/2017 12:00 PM,Northbound,601,19,
10/5/2017,01:00 PM,10/5/2017 01:00 PM,Northbound,601,19,
10/5/2017,02:00 PM,10/5/2017 02:00 PM,Northbound,601,26,
10/5/2017,03:00 PM,10/5/2017 03:00 PM,Northbound,601,30,
10/5/2017,04:00 PM,10/5/2017 04:00 PM,Northbound,601,50,
10/5/2017,05:00 PM,10/5/2017 05:00 PM,Northbound,601,45,
10/5/2017,06:00 PM,10/5/2017 06:00 PM,Northbound,601,59,
10/5/2017,07:00 PM,10/5/2017 07:00 PM,Northbound,601,23,
10/5/2017,08:00 PM,10/5/2017 08:00 PM,Northbound,601,16,
10/5/2017,09:00 PM,10/5/2017 09:00 PM,Northbound,601,13,
10/5/2017,10:00 PM,10/5/2017 10:00 PM,Northbound,601,7,
10/5/2017,11:00 PM,10/5/2017 11:00 PM,Northbound,601,8,
9/27/2018,12:00 AM,9/27/2018 12:00 AM,Northbound,601,2,
9/27/2018,01:00 AM,9/27/2018 01:00 AM,Northbound,601,1,
9/27/2018,02:00 AM,9/27/2018 02:00 AM,Northbound,601,1,
9/27/2018,03:00 AM,9/27/2018 03:00 AM,Northbound,601,1,
9/27/2018,04:00 AM,9/27/2018 04:00 AM,Northbound,601,0,
9/27/2018,05:00 AM,9/27/2018 05:00 AM,Northbound,601,6,
9/27/2018,06:00 AM,9/27/2018 06:00 AM,Northbound,601,11,
9/27/2018,07:00 AM,9/27/2018 07:00 AM,Northbound,601,37,
9/27/2018,08:00 AM,9/27/2018 08:00 AM,Northbound,601,39,
9/27/2018,09:00 AM,9/27/2018 09:00 AM,Northbound,601,30,
9/27/2018,10:00 AM,9/27/2018 10:00 AM,Northbound,601,19,
9/27/2018,11:00 AM,9/27/2018 11:00 AM,Northbound,601,22,
9/27/2018,12:00 PM,9/27/2018 12:00 PM,Northbound,601,16,
9/27/2018,01:00 PM,9/27/2018 01:00 PM,Northbound,601,15,
9/27/2018,02:00 PM,9/27/2018 02:00 PM,Northbound,601,8,
9/27/2018,03:00 PM,9/27/2018 03:00 PM,Northbound,601,27,
9/27/2018,04:00 PM,9/27/2018 04:00 PM,Northbound,601,41,
9/27/2018,05:00 PM,9/27/2018 05:00 PM,Northbound,601,58,
9/27/2018,06:00 PM,9/27/2018 06:00 PM,Northbound,601,44,
9/27/2018,07:00 PM,9/27/2018 07:00 PM,Northbound,601,31,
9/27/2018,08:00 PM,9/27/2018 08:00 PM,Northbound,601,27,
9/27/2018,09:00 PM,9/27/2018 09:00 PM,Northbound,601,13,
9/27/2018,10:00 PM,9/27/2018 10:00 PM,Northbound,601,2,
9/27/2018,11:00 PM,9/27/2018 11:00 PM,Northbound,601,3,
9/28/2018,12:00 AM,9/28/2018 12:00 AM,Northbound,601,9,
9/28/2018,01:00 AM,9/28/2018 01:00 AM,Northbound,601,4,
9/28/2018,02:00 AM,9/28/2018 02:00 AM,Northbound,601,2,
9/28/2018,03:00 AM,9/28/2018 03:00 AM,Northbound,601,2,
9/28/2018,04:00 AM,9/28/2018 04:00 AM,Northbound,601,0,
9/28/2018,05:00 AM,9/28/2018 05:00 AM,Northbound,601,3,
9/28/2018,06:00 AM,9/28/2018 06:00 AM,Northbound,601,6,
9/28/2018,07:00 AM,9/28/2018 07:00 AM,Northbound,601,6,
9/28/2018,08:00 AM,9/28/2018 08:00 AM,Northbound,601,10,
9/28/2018,09:00 AM,9/28/2018 09:00 AM,Northbound,601,10,
9/28/2018,10:00 AM,9/28/2018 10:00 AM,Northbound,601,14,
9/28/2018,11:00 AM,9/28/2018 11:00 AM,Northbound,601,6,
9/28/2018,12:00 PM,9/28/2018 12:00 PM,Northbound,601,6,
9/28/2018,01:00 PM,9/28/2018 01:00 PM,Northbound,601,13,
9/28/2018,02:00 PM,9/28/2018 02:00 PM,Northbound,601,7,
9/28/2018,03:00 PM,9/28/2018 03:00 PM,Northbound,601,27,
9/28/2018,04:00 PM,9/28/2018 04:00 PM,Northbound,601,24,
9/28/2018,05:00 PM,9/28/2018 05:00 PM,Northbound,601,33,
9/28/2018,06:00 PM,9/28/2018 06:00 PM,Northbound,601,29,
9/28/2018,07:00 PM,9/28/2018 07:00 PM,Northbound,601,15,
9/28/2018,08:00 PM,9/28/2018 08:00 PM,Northbound,601,11,
9/28/2018,09:00 PM,9/28/2018 09:00 PM,Northbound,601,7,
9/28/2018,10:00 PM,9/28/2018 10:00 PM,Northbound,601,4,
9/28/2018,11:00 PM,9/28/2018 11:00 PM,Northbound,601,5,
9/27/2016,12:00 AM,9/27/2016 12:00 AM,Northbound,"1,071",1,
9/27/2016,01:00 AM,9/27/2016 01:00 AM,Northbound,"1,071",0,
9/27/2016,02:00 AM,9/27/2016 02:00 AM,Northbound,"1,071",0,
9/27/2016,03:00 AM,9/27/2016 03:00 AM,Northbound,"1,071",0,
9/27/2016,04:00 AM,9/27/2016 04:00 AM,Northbound,"1,071",2,
9/27/2016,05:00 AM,9/27/2016 05:00 AM,Northbound,"1,071",6,
9/27/2016,06:00 AM,9/27/2016 06:00 AM,Northbound,"1,071",3,
9/27/2016,07:00 AM,9/27/2016 07:00 AM,Northbound,"1,071",6,
9/27/2016,08:00 AM,9/27/2016 08:00 AM,Northbound,"1,071",11,
9/27/2016,09:00 AM,9/27/2016 09:00 AM,Northbound,"1,071",11,
9/27/2016,10:00 AM,9/27/2016 10:00 AM,Northbound,"1,071",11,
9/27/2016,11:00 AM,9/27/2016 11:00 AM,Northbound,"1,071",5,
9/27/2016,12:00 PM,9/27/2016 12:00 PM,Northbound,"1,071",5,
9/27/2016,01:00 PM,9/27/2016 01:00 PM,Northbound,"1,071",8,
9/27/2016,02:00 PM,9/27/2016 02:00 PM,Northbound,"1,071",6,
9/27/2016,03:00 PM,9/27/2016 03:00 PM,Northbound,"1,071",6,
9/27/2016,04:00 PM,9/27/2016 04:00 PM,Northbound,"1,071",6,
9/27/2016,05:00 PM,9/27/2016 05:00 PM,Northbound,"1,071",9,
9/27/2016,06:00 PM,9/27/2016 06:00 PM,Northbound,"1,071",4,
9/27/2016,07:00 PM,9/27/2016 07:00 PM,Northbound,"1,071",6,
9/27/2016,08:00 PM,9/27/2016 08:00 PM,Northbound,"1,071",0,
9/27/2016,09:00 PM,9/27/2016 09:00 PM,Northbound,"1,071",7,
9/27/2016,10:00 PM,9/27/2016 10:00 PM,Northbound,"1,071",3,
9/27/2016,11:00 PM,9/27/2016 11:00 PM,Northbound,"1,071",0,
9/28/2016,12:00 AM,9/28/2016 12:00 AM,Northbound,"1,071",0,
9/28/2016,01:00 AM,9/28/2016 01:00 AM,Northbound,"1,071",0,
9/28/2016,02:00 AM,9/28/2016 02:00 AM,Northbound,"1,071",0,
9/28/2016,03:00 AM,9/28/2016 03:00 AM,Northbound,"1,071",0,
9/28/2016,04:00 AM,9/28/2016 04:00 AM,Northbound,"1,071",0,
9/28/2016,05:00 AM,9/28/2016 05:00 AM,Northbound,"1,071",8,
9/28/2016,06:00 AM,9/28/2016 06:00 AM,Northbound,"1,071",9,
9/28/2016,07:00 AM,9/28/2016 07:00 AM,Northbound,"1,071",17,
9/28/2016,08:00 AM,9/28/2016 08:00 AM,Northbound,"1,071",29,
9/28/2016,09:00 AM,9/28/2016 09:00 AM,Northbound,"1,071",12,
9/28/2016,10:00 AM,9/28/2016 10:00 AM,Northbound,"1,071",6,
9/28/2016,11:00 AM,9/28/2016 11:00 AM,Northbound,"1,071",9,
9/28/2016,12:00 PM,9/28/2016 12:00 PM,Northbound,"1,071",3,
9/28/2016,01:00 PM,9/28/2016 01:00 PM,Northbound,"1,071",3,
9/28/2016,02:00 PM,9/28/2016 02:00 PM,Northbound,"1,071",8,
9/28/2016,03:00 PM,9/28/2016 03:00 PM,Northbound,"1,071",9,
9/28/2016,04:00 PM,9/28/2016 04:00 PM,Northbound,"1,071",11,
9/28/2016,05:00 PM,9/28/2016 05:00 PM,Northbound,"1,071",9,
9/28/2016,06:00 PM,9/28/2016 06:00 PM,Northbound,"1,071",4,
9/28/2016,07:00 PM,9/28/2016 07:00 PM,Northbound,"1,071",3,
9/28/2016,08:00 PM,9/28/2016 08:00 PM,Northbound,"1,071",4,
9/28/2016,09:00 PM,9/28/2016 09:00 PM,Northbound,"1,071",1,
9/28/2016,10:00 PM,9/28/2016 10:00 PM,Northbound,"1,071",1,
9/28/2016,11:00 PM,9/28/2016 11:00 PM,Northbound,"1,071",2,
9/29/2016,12:00 AM,9/29/2016 12:00 AM,Northbound,"1,071",2,
9/29/2016,01:00 AM,9/29/2016 01:00 AM,Northbound,"1,071",1,
9/29/2016,02:00 AM,9/29/2016 02:00 AM,Northbound,"1,071",0,
9/29/2016,03:00 AM,9/29/2016 03:00 AM,Northbound,"1,071",0,
9/29/2016,04:00 AM,9/29/2016 04:00 AM,Northbound,"1,071",2,
9/29/2016,05:00 AM,9/29/2016 05:00 AM,Northbound,"1,071",2,
9/29/2016,06:00 AM,9/29/2016 06:00 AM,Northbound,"1,071",6,
9/29/2016,07:00 AM,9/29/2016 07:00 AM,Northbound,"1,071",17,
9/29/2016,08:00 AM,9/29/2016 08:00 AM,Northbound,"1,071",28,
9/29/2016,09:00 AM,9/29/2016 09:00 AM,Northbound,"1,071",15,
9/29/2016,10:00 AM,9/29/2016 10:00 AM,Northbound,"1,071",10,
9/29/2016,11:00 AM,9/29/2016 11:00 AM,Northbound,"1,071",7,
9/29/2016,12:00 PM,9/29/2016 12:00 PM,Northbound,"1,071",9,
9/29/2016,01:00 PM,9/29/2016 01:00 PM,Northbound,"1,071",7,
9/29/2016,02:00 PM,9/29/2016 02:00 PM,Northbound,"1,071",7,
9/29/2016,03:00 PM,9/29/2016 03:00 PM,Northbound,"1,071",3,
9/29/2016,04:00 PM,9/29/2016 04:00 PM,Northbound,"1,071",4,
9/29/2016,05:00 PM,9/29/2016 05:00 PM,Northbound,"1,071",9,
9/29/2016,06:00 PM,9/29/2016 06:00 PM,Northbound,"1,071",13,
9/29/2016,07:00 PM,9/29/2016 07:00 PM,Northbound,"1,071",4,
9/29/2016,08:00 PM,9/29/2016 08:00 PM,Northbound,"1,071",7,
9/29/2016,09:00 PM,9/29/2016 09:00 PM,Northbound,"1,071",2,
9/29/2016,10:00 PM,9/29/2016 10:00 PM,Northbound,"1,071",0,
9/29/2016,11:00 PM,9/29/2016 11:00 PM,Northbound,"1,071",2,
10/4/2017,12:00 AM,10/4/2017 12:00 AM,Northbound,"1,071",2,
10/4/2017,01:00 AM,10/4/2017 01:00 AM,Northbound,"1,071",0,
10/4/2017,02:00 AM,10/4/2017 02:00 AM,Northbound,"1,071",0,
10/4/2017,03:00 AM,10/4/2017 03:00 AM,Northbound,"1,071",0,
10/4/2017,04:00 AM,10/4/2017 04:00 AM,Northbound,"1,071",0,
10/4/2017,05:00 AM,10/4/2017 05:00 AM,Northbound,"1,071",5,
10/4/2017,06:00 AM,10/4/2017 06:00 AM,Northbound,"1,071",8,
10/4/2017,07:00 AM,10/4/2017 07:00 AM,Northbound,"1,071",19,
10/4/2017,08:00 AM,10/4/2017 08:00 AM,Northbound,"1,071",31,
10/4/2017,09:00 AM,10/4/2017 09:00 AM,Northbound,"1,071",8,
10/4/2017,10:00 AM,10/4/2017 10:00 AM,Northbound,"1,071",9,
10/4/2017,11:00 AM,10/4/2017 11:00 AM,Northbound,"1,071",9,
10/4/2017,12:00 PM,10/4/2017 12:00 PM,Northbound,"1,071",4,
10/4/2017,01:00 PM,10/4/2017 01:00 PM,Northbound,"1,071",16,
10/4/2017,02:00 PM,10/4/2017 02:00 PM,Northbound,"1,071",6,
10/4/2017,03:00 PM,10/4/2017 03:00 PM,Northbound,"1,071",11,
10/4/2017,04:00 PM,10/4/2017 04:00 PM,Northbound,"1,071",9,
10/4/2017,05:00 PM,10/4/2017 05:00 PM,Northbound,"1,071",18,
10/4/2017,06:00 PM,10/4/2017 06:00 PM,Northbound,"1,071",7,
10/4/2017,07:00 PM,10/4/2017 07:00 PM,Northbound,"1,071",5,
10/4/2017,08:00 PM,10/4/2017 08:00 PM,Northbound,"1,071",3,
10/4/2017,09:00 PM,10/4/2017 09:00 PM,Northbound,"1,071",1,
10/4/2017,10:00 PM,10/4/2017 10:00 PM,Northbound,"1,071",0,
10/4/2017,11:00 PM,10/4/2017 11:00 PM,Northbound,"1,071",2,
10/5/2017,12:00 AM,10/5/2017 12:00 AM,Northbound,"1,071",2,
10/5/2017,01:00 AM,10/5/2017 01:00 AM,Northbound,"1,071",2,
10/5/2017,02:00 AM,10/5/2017 02:00 AM,Northbound,"1,071",0,
10/5/2017,03:00 AM,10/5/2017 03:00 AM,Northbound,"1,071",1,
10/5/2017,04:00 AM,10/5/2017 04:00 AM,Northbound,"1,071",3,
10/5/2017,05:00 AM,10/5/2017 05:00 AM,Northbound,"1,071",5,
10/5/2017,06:00 AM,10/5/2017 06:00 AM,Northbound,"1,071",12,
10/5/2017,07:00 AM,10/5/2017 07:00 AM,Northbound,"1,071",9,
10/5/2017,08:00 AM,10/5/2017 08:00 AM,Northbound,"1,071",20,
10/5/2017,09:00 AM,10/5/2017 09:00 AM,Northbound,"1,071",20,
10/5/2017,10:00 AM,10/5/2017 10:00 AM,Northbound,"1,071",10,
10/5/2017,11:00 AM,10/5/2017 11:00 AM,Northbound,"1,071",6,
10/5/2017,12:00 PM,10/5/2017 12:00 PM,Northbound,"1,071",6,
10/5/2017,01:00 PM,10/5/2017 01:00 PM,Northbound,"1,071",6,
10/5/2017,02:00 PM,10/5/2017 02:00 PM,Northbound,"1,071",10,
10/5/2017,03:00 PM,10/5/2017 03:00 PM,Northbound,"1,071",3,
10/5/2017,04:00 PM,10/5/2017 04:00 PM,Northbound,"1,071",12,
10/5/2017,05:00 PM,10/5/2017 05:00 PM,Northbound,"1,071",9,
10/5/2017,06:00 PM,10/5/2017 06:00 PM,Northbound,"1,071",5,
10/5/2017,07:00 PM,10/5/2017 07:00 PM,Northbound,"1,071",7,
10/5/2017,08:00 PM,10/5/2017 08:00 PM,Northbound,"1,071",4,
10/5/2017,09:00 PM,10/5/2017 09:00 PM,Northbound,"1,071",0,
10/5/2017,10:00 PM,10/5/2017 10:00 PM,Northbound,"1,071",0,
10/5/2017,11:00 PM,10/5/2017 11:00 PM,Northbound,"1,071",1,
9/27/2018,12:00 AM,9/27/2018 12:00 AM,Northbound,"1,071",1,
9/27/2018,01:00 AM,9/27/2018 01:00 AM,Northbound,"1,071",0,
9/27/2018,02:00 AM,9/27/2018 02:00 AM,Northbound,"1,071",0,
9/27/2018,03:00 AM,9/27/2018 03:00 AM,Northbound,"1,071",0,
9/27/2018,04:00 AM,9/27/2018 04:00 AM,Northbound,"1,071",1,
9/27/2018,05:00 AM,9/27/2018 05:00 AM,Northbound,"1,071",6,
9/27/2018,06:00 AM,9/27/2018 06:00 AM,Northbound,"1,071",12,
9/27/2018,07:00 AM,9/27/2018 07:00 AM,Northbound,"1,071",17,
9/27/2018,08:00 AM,9/27/2018 08:00 AM,Northbound,"1,071",23,
9/27/2018,09:00 AM,9/27/2018 09:00 AM,Northbound,"1,071",18,
9/27/2018,10:00 AM,9/27/2018 10:00 AM,Northbound,"1,071",8,
9/27/2018,11:00 AM,9/27/2018 11:00 AM,Northbound,"1,071",15,
9/27/2018,12:00 PM,9/27/2018 12:00 PM,Northbound,"1,071",8,
9/27/2018,01:00 PM,9/27/2018 01:00 PM,Northbound,"1,071",11,
9/27/2018,02:00 PM,9/27/2018 02:00 PM,Northbound,"1,071",7,
9/27/2018,03:00 PM,9/27/2018 03:00 PM,Northbound,"1,071",8,
9/27/2018,04:00 PM,9/27/2018 04:00 PM,Northbound,"1,071",5,
9/27/2018,05:00 PM,9/27/2018 05:00 PM,Northbound,"1,071",11,
9/27/2018,06:00 PM,9/27/2018 06:00 PM,Northbound,"1,071",5,
9/27/2018,07:00 PM,9/27/2018 07:00 PM,Northbound,"1,071",8,
9/27/2018,08:00 PM,9/27/2018 08:00 PM,Northbound,"1,071",3,
9/27/2018,09:00 PM,9/27/2018 09:00 PM,Northbound,"1,071",8,
9/27/2018,10:00 PM,9/27/2018 10:00 PM,Northbound,"1,071",6,
9/27/2018,11:00 PM,9/27/2018 11:00 PM,Northbound,"1,071",3,
9/28/2018,12:00 AM,9/28/2018 12:00 AM,Northbound,"1,071",1,
9/28/2018,01:00 AM,9/28/2018 01:00 AM,Northbound,"1,071",0,
9/28/2018,02:00 AM,9/28/2018 02:00 AM,Northbound,"1,071",1,
9/28/2018,03:00 AM,9/28/2018 03:00 AM,Northbound,"1,071",0,
9/28/2018,04:00 AM,9/28/2018 04:00 AM,Northbound,"1,071",0,
9/28/2018,05:00 AM,9/28/2018 05:00 AM,Northbound,"1,071",7,
9/28/2018,06:00 AM,9/28/2018 06:00 AM,Northbound,"1,071",8,
9/28/2018,07:00 AM,9/28/2018 07:00 AM,Northbound,"1,071",2,
9/28/2018,08:00 AM,9/28/2018 08:00 AM,Northbound,"1,071",6,
9/28/2018,09:00 AM,9/28/2018 09:00 AM,Northbound,"1,071",8,
9/28/2018,10:00 AM,9/28/2018 10:00 AM,Northbound,"1,071",5,
9/28/2018,11:00 AM,9/28/2018 11:00 AM,Northbound,"1,071",1,
9/28/2018,12:00 PM,9/28/2018 12:00 PM,Northbound,"1,071",1,
9/28/2018,01:00 PM,9/28/2018 01:00 PM,Northbound,"1,071",3,
9/28/2018,02:00 PM,9/28/2018 02:00 PM,Northbound,"1,071",7,
9/28/2018,03:00 PM,9/28/2018 03:00 PM,Northbound,"1,071",6,
9/28/2018,04:00 PM,9/28/2018 04:00 PM,Northbound,"1,071",7,
9/28/2018,05:00 PM,9/28/2018 05:00 PM,Northbound,"1,071",8,
9/28/2018,06:00 PM,9/28/2018 06:00 PM,Northbound,"1,071",3,
9/28/2018,07:00 PM,9/28/2018 07:00 PM,Northbound,"1,071",6,
9/28/2018,08:00 PM,9/28/2018 08:00 PM,Northbound,"1,071",2,
9/28/2018,09:00 PM,9/28/2018 09:00 PM,Northbound,"1,071",4,
9/28/2018,10:00 PM,9/28/2018 10:00 PM,Northbound,"1,071",3,
9/28/2018,11:00 PM,9/28/2018 11:00 PM,Northbound,"1,071",0,